author,updated_at,like_count,text,public
@kecebok9702,2025-03-01T01:55:27Z,1,"bermaksud bikin banjakan lebih sadis dari pertamina.., tapi pertamina buru2 ketahuan beberapa hari setelah Danantara diresmikan.., pada kalang kabut.. 😂",True
@steffilip5188,2025-03-01T01:54:46Z,8,"Positip boleh namun jangan lupa hukum negara kita terhadap pelaku korupsi masih lemah. Jika pemerintah memang berniat serius untuk memajukan negara ini. Kekuatan hukum mesti jelas dan tidak pandang bulu. Dari situ masyarakat bisa percaya kalo indonesia masih ada harapan. Percuma jika program keren gembor sana sini, tapi ujung2nya jadi lahan basah untuk KORUPTOR. Track record kita tahu banyak mega proyek yang gagal karena korupsi bukan.",True
@RahmatH87249,2025-03-01T01:54:00Z,0,"Prabowo terlihat punya visi bagus untk indonesia kedepan, dan yg terpenting itu bukan pejabat boneka.",True
@Hercules-7777,2025-03-01T01:53:29Z,0,"Kpk dan bpk hrs masuk periksa dan awasi semua prshaan negara, bumn ,bumd,danantara dll
Kalau Gw sih, Yes, danantara bagus, agar rupiah menguat trhdap mata uang asing, tapi bikin lemah mata uang asing",True
@fajardmoment,2025-03-01T01:53:16Z,0,"sebenernya bisa jadi negara maju di dunia, hanya bawahnya banyak keluar dari rel",True
@Agus14-z3h,2025-03-01T01:52:47Z,74,"Bukan Danantara yg kita kuatirkan tapi org2 yg mengelolanya. Sebagus apapun lembaganya, klu pengelolanya KORUP, hasilnya akan ZONK !😢😢",True
@CitraRosliati,2025-03-01T01:52:08Z,0,"Pemaparan yang bagus kak,,, 
Tetap semangat untuk mencerahkan semua orang😊",True
@goldenchocobo5466,2025-03-01T01:52:06Z,13,"thanks bang, setidaknya issue danantara ga tenggelem gegara korupsi pertamina + pertamax oplosan. 
hats off !",True
@yolandabebe7423,2025-03-01T01:52:06Z,4,"Semua nggak akan bener kalau masih melibatkan jokowi, apa kabar food estated nanam singkong numbuh jagung. Di lihat dr rekam jejak bagiku pak Anies yg cocok mimpin indonesia.",True
@haekalasyraf,2025-03-01T01:51:24Z,0,"3:28 1000 hari pertama sejak anak itu lahir dikonversi ke tahun cuma 2,7 tahun. Kalau dikasih ke anak SD umur 7 tahun apa tidak terlambat 4 tahun lebih itu?. Program Makan Siang Gratis ini saja sudah terlambat 18 tahun, apa sebaiknya tidak diganti target penerima nya yang anak SMP dan SMA nya distop diganti ke ibu hamil 3-9 bulan dan ibu yang baru melahirkan + anak bayi 1-3tahun saja?. Saya spesialis system design dan development mau kasih tau caranya, tapi trauma dengan kejahatan negara yang melanggar hukum(Undang-Undang Dasar, Undang-Undang, dan Peraturan Pemerintah) yang mereka buat sendiri, yang bahkan melanggar HAM saya.",True
@adherachman,2025-03-01T01:51:02Z,3,Danantara ini sangat bagus. Tapi melihat dari pimpinan2nya yang sangat politis. Takut!!!!,True
@Corey-t4m,2025-03-01T01:50:11Z,0,"3:24 Gw ga paham, tolong dong yg ngerti menjelaskan. Kok bisa MBG dinilai bagus untuk menyelesaikan masalah stunting ketika stunting ini masalahnya ada di 1000 hari pertama anak. Bukannya harusnya sasarannya batita, ya?",True
@masfu3597,2025-03-01T01:49:41Z,3,"Apa sih yang gak gagal di negara ini?.. 
Q sih yakin dikorup jg ini. 
Bahkan potensi kerugiannya akan mengalahkan pertamina dan pt timah.",True
@5647014,2025-03-01T01:49:26Z,0,"Quite frankly you need honest & competent people with high intergrity to run such an important outfit. Based on recent developements, I don't blame why many are not really optimistic.",True
@Abgolina1916,2025-03-01T01:49:24Z,2,"Sudah tak percaya lagi gw,gw cuma takut ini tempat bancakan korupsi baru aja...lihat aja pengurus2nya....meragukan",True
@tejokurniawan8150,2025-03-01T01:49:22Z,3,Danantara tidak akan lama,True
@الوجودية̣̂̀̉,2025-03-01T01:48:35Z,1,"Indonesia itu tidak akan emas di 2045
Indonesia mungkin akan jadi seperti level Malaysia di taun 2025
karena memang kita tertinggal sekitar 20 taun dari Malaysia...
GDP per capita Malaysia taun 2005 sama dengan GDP per capita kita sekarang
itu pun masih tergolong itungan optimis
karena kompleksitas masalah Indo jauh lebih besar dari Malaysia...
jadi mungkin baru sampe Malaysia level 2025,, di 2055....",True
@GanoyMakmur,2025-03-01T01:47:44Z,4,Ada raja utang,True
@mushizamalhafiz3195,2025-03-01T01:47:24Z,1,Tunggu ajah Danantara akan jadi 1mdb jilid 2... Selamat datang ke pejabat korup..,True
@edheliftantoofficial612,2025-03-01T01:47:16Z,0,"Sy pribadi optimis Danantara akan berhasil memajukan ekonomi Indonesia, asal jangan di korupsi",True
@Hercules-7777,2025-03-01T01:46:36Z,0,"Kpk dan bpk hrus masuk periksa dan  awasi danantara agar selalu bersih sehat tdk dikorupsi
Kalau saya, saya dukung danantara, saya dukung prabowo, ungkap terus kasus korupsi, jgn tdk diungkap, bisa menular penyakit korupsi, basmi korupsi",True
@riptoudin,2025-03-01T01:46:30Z,1,"Dulu kalo ada hari besar agama, kita fokus vibe nya hari itu. Sekarang boro boro mau ngerasain vibe nya lah buka hp sama tv beritanya bikin OVT doang",True
@Kholishz,2025-03-01T01:46:16Z,3,"SDM ADALAH YANG TERPENTING
Apakah pejabat tidak belajar filsafat dan sejarah. Sebagus apapun  proyek negara tapi kalau SDM TIDAK DITEMPA DENGAN PENDIDIKAN DAN KESEHATAN YANG BAGUS MAKA PROJEK NEGARA GAK BISA BERJALAN",True
@DesiJek2020,2025-03-01T01:45:47Z,0,Tambah pinter saya gegara jadi followers Raymond Chin di YouTube dan Instagram dia yang lagi cari jodoh itu.😅,True
@iqbalandriano9670,2025-03-01T01:45:03Z,0,geloooo,True
@rahadisalam1027,2025-03-01T01:45:00Z,1,Omon2 dn teori rakyat diwaspadai KKN,True
@jeremythomas4147,2025-03-01T01:44:55Z,0,"Dari dulu smp sekarang HANYA BERTAHAN.
PAHAMI BANK CENTURY.",True
@Muhajiryusri,2025-03-01T01:44:53Z,7,Khawatir jadi calon2 ladang karupsi lagi ni.,True
@desysongwriter,2025-03-01T01:44:50Z,0,"Track record pengurusnya mengkhawatirkan, memplintir hukum dan UU utk kepentingan berkuasa😢, bagaimana cara rakyat mengontrolnya dan apa   alat controlnya?",True
@m.isamario3214,2025-03-01T01:44:48Z,1,urus bumn saja kita tidak becus tidak efisien dan banyak yang merugi. ini mau digabungkan semua,True
@lintangkencono3514,2025-03-01T01:44:44Z,1,"Kekuatan dana kampanye masa depan, pengelolanya ga meyakinkan sama sekali, omongan berubah2 di Ciri2 pembohong",True
@Surya-fc1vf,2025-03-01T01:44:02Z,7,"Selama korupsi masih menjamur, danantara hanyalah ladang cuan besar bagi para koruptor, bukan untuk investor",True
@TeraX.Auto789,2025-03-01T01:41:59Z,5,"melihat pengalaman di jiwa sraya,asabri,skrg pertamina pa da yg lbh kompeten, bersih dan jujur?
smoga ja lbh bnyk manfaatny drpd mudaratny klo gk dipimpin org yg tepat",True
@aanalfian281,2025-03-01T01:41:50Z,0,"Saya yakin abang ini berkata jujur dan semoga pesannya tersampaikan ke pak prabowo tentang usulan untuk adanya pihak ketiga sebagai check and balance jujur saya pribadi distrust karna track recordnya orang2 itu dan saran abang ini bisa jadi solusi untuk menaikkan kembali kepercayaan masyarakat kepada pemerintah
Saya yakin pak prabowo nasionalis sama kayak abangnya ini semoga makin banyak orang2 yang seperti mereka kedepannya",True
@ZaenalArifin-bb8ic,2025-03-01T01:41:06Z,4,"Yang kaya paling mereka, krn mereka butuh kaya buat melanggengkan kekuasaan, 

Dari pada kecewa,lebih baik pesimis terhadap mereka, tapi optimis dg effort pribadi, kabur aja dulu l,",True
@wiwinhandayani5020,2025-03-01T01:41:06Z,0,"kita tetap awasi dari luar,dan smg generasi2 kritis seperti anda tdk lelah jg mengkritik.dan smg thn depan hukum mati koroptor bener2 disahkan spt kata pak yusril",True
@studioyoutubee,2025-03-01T01:38:57Z,0,"Investor luar negeri 
Tdk tertarik investasi di sisni????",True
@masihsehat,2025-03-01T01:38:33Z,2,"Lu keren Bang Raymond 👍👍👍❤
Satu tambahan permohonan 
Semoga Danantara tidak digunakan untuk membangun IKN 

Utamakan dulu sektor2 penting yg disebutkan Bang Raymond, kesehatan, Pendidikan, dan Lapangan Pekerjaan",True
@afterdawn-n1s,2025-03-01T01:37:28Z,6,"DANANTARA GAGAL RAKYAT KECIL JADI GEMBEL, ELIT PEJABAT TETAP MENTERENG TURUN TEMURUN. JADI YG DIPERTARUHKAN ADL NASIB RAKYAT KECIL.",True
@Hercules-7777,2025-03-01T01:37:27Z,0,Yg peting pengawasannya,True
@EricLee_P,2025-03-01T01:36:42Z,0,"Kemungkinannya cuma 60% berhasil....
 60% is a low number bt, but I hope for the best to my country... Please don't f this up",True
@ZeniRedmi10,2025-03-01T01:36:39Z,0,Up video ini viralkan,True
@Friendlyanimal5,2025-03-01T01:36:38Z,1,Mirip project IKN😂 bawa2 masa lalu ujungnya pemborosan,True
@gitahastarika7080,2025-03-01T01:36:09Z,0,lebih baik dibatalin.,True
@Investor_Ritel,2025-03-01T01:36:04Z,4,Kawal koh,True
@Asokatdua,2025-03-01T01:35:53Z,0,"Perasan gua ngga enak 
Apalagi liat entinitas pengurus yg ada di dlm ny 
Mudah2 Indonesia emas bkn Indonesia cemas 
Thnk for your sharing bg",True
@sitinurhidayah2359,2025-03-01T01:35:33Z,1,Lu kereen Ray ....saluut,True
@Dk-cf9uk,2025-03-01T01:34:53Z,0,"Berarti kita bertaruh 
antara indonesia bakal maju melesat bila tata kelola nya benar , tepat sasaran & profesional 
atau Gagal karena jadi Ultra Korupsi bukan mega korupsi lagi kita akan nyungsep jd negara terbelakang di Asia Tenggara.
9:23 setuju tolong Tranparansi negara sejujur mungkin kepada Rakyat , jika tertutup saya pesimis.",True
@mybestschoolSMPN3KIKAN,2025-03-01T01:34:32Z,0,"Penjelasan yang tidak ribet
😊👍 tetap semangat mengedukasi masyarakat umum
Met menjalankan ibadah puasa yaa Koh Raymond",True
@YohanSutanto-ml1ut,2025-03-01T01:34:30Z,1,Omon omon,True
@Hercules-7777,2025-03-01T01:33:45Z,0,"Saya percaya prabowo
Presiden sekaligus panglima tertinggi
Kasus kasus korupsi terungkap, negara semakin bagus dlm pengawasan dan penegakkan hukum",True
@Valipta,2025-03-01T01:33:31Z,0,10:18 video ini panjang?,True
@dvtrbl,2025-03-01T01:33:17Z,4,"Lihat aja ntar juga kalau orang pada lupa tiba tiba ada korupsi juga ..

Kecil kecilan dulu aja.. nanti kalau udah ganti presiden baru ketahuan...

Polanya sama aja kek dulu....",True
@yudapratama2508,2025-03-01T01:32:13Z,16,Penjara seumur hidup sama aset disita semua aja koruptor gk usah solusi sana situ. Bapak mantan TNI harusnya tegas tidak usah takut.,True
@saiful_adala,2025-03-01T01:32:03Z,0,bang nama editing video abang apa namanya bang ? wwkwkwk,True
@shohwaayshachannel,2025-03-01T01:31:46Z,27,"MBG niatnya iya buat ngatasin stunting, tp prakteknya tidak.  Krn stunting itu 'sakit gizi' yg sembuhnya tidak serta merta hanya makan, apalagi cuma 10rb. MBG hanya program makan saja, entah kenyang atau sehat dengan gizinya, itu bonus. 

Rosan ketika ditanya klo danantara gagal atau loss siapa yang tanggung jawab, dia jawabnya muter2, gamang.",True
@Vouchertritopedshoping,2025-03-01T01:31:29Z,0,Gagalpun gpp. #kanudahterbiasa. Terlatih patah hati.,True
@Nocturne246,2025-03-01T01:31:24Z,2,"RAYMOND CHIN, FERRY IRWANDI, DAN GURU GEMBUL HARUSNYA JADI STAFFSUS PRESIDEN!",True
@iwansetiawan-jc4fm,2025-03-01T01:30:41Z,0,"Paham siih niat baiknya, tapi ga sah sampai berbusa-busa laaah....
Apapun cita2nya,
'SLAMA MASIH GENDONG-GENDONGAN DENGAN RAJA TUYUL, KEPERCAYAAN ITU TAK AKAN TERBENTUK'
Ijazah aja ga bisa transparan kok msh digendong....hehehe
Ayo Jayaan. Loe itu berpotensi,   segera sadarlaah.....
....hmmm",True
@habibbenzed6406,2025-03-01T01:30:39Z,4,"Korupsi2 terkuak
Tapi sumber korupsi dijadikan teman
Aneh kali pemerintahan sekarang

Mau ambil simpati
Tapi nanggung
Jadinya malah kesannya
Buang kartu",True
@bmanpura,2025-03-01T01:30:26Z,0,"Sudah saya tunggu 10 tahun tidak ada perubahan. Saya tunggu 2 tahun lagi sambil menempuh S2 dan program bahasa. Kalau tiada perubahan, saya pamit dulu dengan Indonesia.",True
@daniaaaaab,2025-03-01T01:30:26Z,157,"Rakyat sedih prihatin pesimis kecewa marah dan tidak percaya saat orang-orang yg duduk dan pengawas di tempati orang-orang diragukan, utamanya finalis OCCRP!!",True
@inongmaria7084,2025-03-01T01:30:07Z,0,Prabowo pasti nyesel gak narik lu ikut danantara😊,True
@Nocturne246,2025-03-01T01:30:07Z,0,PENGGUNAAN DANA HARUSS TRANSPARANN!!!,True
@TheShahrilas,2025-03-01T01:29:36Z,0,1MDB project tu ada...TRX,True
@Hercules-7777,2025-03-01T01:29:08Z,0,"Kalau bnyk kasus korupsi terungkap itu justru bagus
Drpd korupsi gak terungkap 
Presiden Prabowo is better than before",True
@yunisofiati9343,2025-03-01T01:27:39Z,0,Tinggal ditunggu ama  dilihat aja sih,True
@myname2953,2025-03-01T01:27:07Z,8,Up dan trendingkan  chanel ini yuukss biar jadi perhatiaan pemerintah karna ini menyangkut hajat rakyat,True
@lonelygemini2150,2025-03-01T01:27:04Z,3,"Yah bang w mah dah ga percaya sama pemerintahan, bikin ini itu cuma buat ladang korupsi bukan untuk kesejahteraan Rakyat.
Selama belum ada UU hukuman mati buat koruptor di Indonesia, jujur w anggap mereka semua tanpa terkecuali pemimpin, mentri, pejabat, wakil rakyat, penegak hukum dll di pemerintahan isinya para koruptor yang berambisi berkuasa untuk kepentinganya sendiri dan kelompoknya aja.",True
@石忠儒,2025-03-01T01:25:25Z,0,"Wow bobotnya mantap. Dan sebagai ""morning person"" thx u sudah upload video di pagi hari, dimana masih fokus2nya👍🏼",True
@Hercules-7777,2025-03-01T01:24:50Z,0,"Asalkan diawasi oleh kpk, dan bpk maka saya dukung danantara, di jaman prabowo bnyk kasus korupsi terungkap dan bnyk bersih bersih prshaan negara, bumn ,bumd dll",True
@giovanibudianto2413,2025-03-01T01:24:13Z,0,"Saya to the point udah GA Peduli lagi bang, pokoke CUAN, krn pemimpin nya juga udah dzolim, rakyatnya jg mau aja dibodohin. Nanti kabur aja stay diluar negeri yg pake otak",True
@adjid.d2066,2025-03-01T01:22:57Z,1,bung kayaknya kita semua lebih mudah percara WW3 pecah bulan depan ketimbang pemerintah kita bekerja dengan baik dan jujur🤣🤣🤣,True
@Gelaplabang,2025-03-01T01:22:50Z,0,"mengingat pak prabowo bapaknya adalah bapak yang ahli ekonomi... Memberikan ide ke khazanah di malay... Kenapa harus tidak percaya..


Ohh ya satu hal 🤭🤭",True
@syahdialmishri635,2025-03-01T01:22:24Z,1,Selama ada jokowi saya tidak yakin maju😀,True
@ajarsila1802,2025-03-01T01:22:07Z,2,Gelap..... Penipu dan Penculik bikin Projek 👁️,True
@ginanjarbeehappycorp,2025-03-01T01:20:50Z,1,disumpah dibawah kitab suci aja korupsi kok. apalagi ini,True
@putriandria,2025-03-01T01:20:03Z,0,🔥🔥🔥,True
@hrwstudio4104,2025-03-01T01:19:46Z,0,"Bahkan raymond chin saja skeptis dg hal ini 😅 gelaplah indonesia bagi rakyat. Tinggal tunggu saja, prabowo bisa membawa terang atau malah membuat semakin gelap",True
@masiyab86,2025-03-01T01:18:30Z,1,"Danantara itu cari2 kerjaan/job bwt circlenya Wowo tp pake uang negara...😅
Pengelola & pengawasnya gak berintegritas...ada Mulyono tokoh terkorup dunia...😅😅",True
@pevitayt14,2025-03-01T01:17:34Z,3,"Invest tuh pake uang dingin jangan pake uang rakyat, orang biasa invest terus gagal dan berakhir bundir aja ada banyak. Apalagi ini, uang rakyat dan nasib rakyat dipertaruhkan. Kalo gagal bakalan bisa ancur, kalo duit sendiri mah gapapa lah ini udahlah duit rakyat, yg ngurusin juga bukan pilihan rakyat dan ga diawasin KPK lagi. Gimana rakyat ga ketar-ketir 😬",True
@MuhammadRidwan-rc7mu,2025-03-01T01:17:26Z,3,"sehat selalu ko, jangan berenti buat kita pintar",True
@MuhammadRizky-wq8zc,2025-03-01T01:17:21Z,3,Penjelasan yang bagus semoga bisa di implementasikan.menjadi realita.. majulah negara ku,True
@nitakhusbin6516,2025-03-01T01:17:02Z,0,"Krenn ,ganteng ,cerdas semoga dapat menantu seperti Raymond chin",True
@anonymous-t1z6b,2025-03-01T01:16:41Z,0,"Harus transparan kyak blockchain, tapi sulit ini Indonesia bung",True
@myname2953,2025-03-01T01:16:20Z,1,Mantapp bang ..semoga selalu semangat   dan semoga chanel ini diliat sama para pemangku,True
@naonsiaetateh,2025-03-01T01:16:01Z,2,"sudah tdk percaya dengan omon-omon perintah utk sekarang - 2045

indonesia emas❌
indonesia cemas✅
indonesia suram✅",True
@Mamicici-j8s,2025-03-01T01:14:57Z,0,Iya ngomong kayak gitu tapi Wowo berkata a kenyataan c lain di mulut lain di hati,True
@andiahmad7000,2025-03-01T01:14:44Z,1,Koh raymond 1000 hari pertama bukannya masih balita yah ?🙏🏻,True
@lee_95-sg2uv,2025-03-01T01:14:37Z,0,"I can't do anything but pray to god, and I hope that it'll be the best scenario for our nation . Mungkin agak skeptis juga sih tpi yh apa salahnya untuk terus berdoa dan berusaha. Kak Raymond, your words very motivate me",True
@rosyaamalia2135,2025-03-01T01:13:39Z,3,nungguin program ramadhan nya koh,True
@argaa924,2025-03-01T01:13:35Z,0,Ini sambil puasa shooting nya? Ato pas sahur? 😂,True
@fandimm180,2025-03-01T01:12:34Z,26,"Thankyu bang udah dialog dengan penguasa di media publik untuk ngasih tau concern, ga banyak yang berani.. 
Do or die banget ni barang, belum lagi ni pada cenderung gak amanah reputasinya, mau ngehandle ginian",True
@WulanDari-w7l8f,2025-03-01T01:11:55Z,1,atuh danatara tuh sruh bantuin pabrik2 yg pailit,True
@ahsansasmita2963,2025-03-01T01:11:18Z,0,tumben pagi pagi,True
@deekonics7559,2025-03-01T01:11:18Z,0,Rasanya susah buat percaya lagi sama pemerintah setelah skandal membangongkan yang lalu2,True
@Mamicici-j8s,2025-03-01T01:10:55Z,0,Masaallah tabarokalaah anak muda paling hebat di banding otak dan ide presiden omon+Mulyono si ijasah palsu,True
@hendrarpramudyo7306,2025-03-01T01:10:14Z,0,Gagal pancing FDi karena infrastructure yg tidak baik. Sudah disadari sejak dimasa SBY. Tapi baru di eksekusi di jaman jokowi,True
@mustofakamal7510,2025-03-01T01:09:52Z,0,Trimakasih atas pencerahannya bang...luaar biasaa 👍,True
@DHEPAWIRO,2025-03-01T01:09:24Z,6,"Selamat menjalankan ibadah puasa ramadhan ko Raymond, semoga tahun tahun berikutnya kita bisa berjumpa lagi dengan bulan yang penuh berkah ini.
Semoga Indonesia makin di berkahi... Aamiin",True
@riskucal,2025-03-01T01:07:51Z,0,"Ko plis bahas soal lapangan kerja makin nipis , blunder sritex kemarin bilang gak ada layoff sekarang ttutup permanen 


Ditambah omset omset usaha dan olshop turun (usaha gw termasuk , padhal aktif develop produk tiap bulan) 

What should we do , kami pengusaha kecil merasa dicekik",True
@diantanjung713,2025-03-01T01:07:23Z,0,"Cita2 boleh tinggi, tp kalau eksekusi kayak food estade kemarin2 akhirnya mangkrak, IKN mangkrak. Ya sudah.",True
@fatihlidienillah3335,2025-03-01T01:07:15Z,0,Jadi kepo program ramadhan with ustadz felix,True
@adecahya997,2025-03-01T01:06:57Z,1,coba kalo di project ini gagal hukumannya apa ga hanya asal transparan,True
@OmBesar_Deltu,2025-03-01T01:06:49Z,201,anak2 muda kayak gini harusnya di masukan oleh tim prabowo untuk membantu memajukan perekonomian bangsa,True
@rqdaarussunnah,2025-03-01T01:06:26Z,1,Semoga Allaah mudahkan segala urusan kita,True
@kurniadwiaprilia6762,2025-03-01T01:06:23Z,43,"Di menit ke sekian, saya setuju2 aja sih sama konsep makan bergizi gratis. Tapi bagi saya, itu tuh eksekusinya kurang tepat baik dari segi pengadaan maupun peruntukan. Apalagi, stunting digadang-gadang sebagai latar belakang. Karena kita tau, bahwa pencegahan stunting itu works di 1000 hari kehidupan pertama sejak bayi di dalam kandungan. Artinya, tentu hal tsb berbeda dengan pelaksanaan MBG yg dilakukan di sekolahan. Okelah, itu mungkin baik untuk anak2, namun tetap tidak akan menanggulangi stunting. Sebenernya ada lagi sih hal2 yg menurut saya kurang tepat dari MBG. Tp di ranah ini membicarakan Danantara, ya ini hanya sedikit bagian out of the mani idea aja.",True
@DavidalexWijaya,2025-03-01T01:04:54Z,0,"Semoga aja bang kita semuanya rakyat Indonesia sejahtera 
Aamiin aamiin yaa rabbal 'alamiin 🤲",True
@danielsebastian6639,2025-03-01T01:04:08Z,0,"Lumayan lah ya, presiden Nya suka baca buku dan novel — jd danantara. Kl hg kurang mah pilihan ny mungkin cling-cling. Kaya filosofi whoosh… hahaha",True
